city,district,underground,total_meters,living_meters,kitchen_meters,rooms_count,floor,floors_count,house_material_type,finish_type,object_type,year_of_construction,price
Санкт-Петербург,Выборгский,Проспект Просвещения,57.2,,,2,4,9,unknown,unknown,flat,,10350000
Санкт-Петербург,Выборгский,Пионерская,36.6,,,1,18,22,unknown,unknown,flat,,10500000
Санкт-Петербург,Выборгский,Проспект Просвещения,63,,,3,5,9,unknown,unknown,flat,,10600000
Санкт-Петербург,Выборгский,Проспект Просвещения,60.06,,,2,5,14,unknown,unknown,flat,,11500000
Санкт-Петербург,Выборгский,Лесная,26,,,0,4,9,unknown,unknown,flat,,11960000
Санкт-Петербург,Выборгский,Проспект Просвещения,42.5,,,1,6,29,unknown,unknown,flat,,12500000
Санкт-Петербург,Выборгский,Проспект Просвещения,70.2,,,2,6,7,unknown,unknown,flat,,14000000
Санкт-Петербург,Выборгский,Политехническая,69.6,,,3,4,9,unknown,unknown,flat,,15450000
Санкт-Петербург,Выборгский,Лесная,36.81,,,1,12,12,unknown,unknown,flat,,17000000
Санкт-Петербург,Выборгский,Лесная,36.81,,,1,12,12,unknown,unknown,flat,,17000000
Санкт-Петербург,Выборгский,Удельная,38.6,,,1,8,12,unknown,unknown,flat,,17500000
Санкт-Петербург,Выборгский,Удельная,63.3,,,3,2,5,unknown,unknown,flat,,17700000
Санкт-Петербург,Выборгский,Проспект Просвещения,68.2,,,2,6,23,unknown,unknown,flat,,21350000
Санкт-Петербург,Выборгский,Выборгская,35.63,,,1,8,10,unknown,unknown,flat,,26886398
Санкт-Петербург,Выборгский,Выборгская,71.89,,,2,3,10,unknown,unknown,flat,,32200000
Санкт-Петербург,Выборгский,Выборгская,69.9,,,2,4,10,unknown,unknown,flat,,34460700
Санкт-Петербург,Выборгский,Выборгская,98.85,,,3,2,7,unknown,unknown,flat,,47250300
Санкт-Петербург,Выборгский,Выборгская,106.13,,,3,3,10,unknown,unknown,flat,,48342215
Санкт-Петербург,Калининский,Гражданский проспект,34,,,1,8,9,unknown,unknown,flat,,6250000
Санкт-Петербург,Калининский,Лесная,21,,,0,12,17,unknown,unknown,flat,,6970000
Санкт-Петербург,Калининский,Лесная,30.5,,,0,1,25,unknown,unknown,flat,,7150000
Санкт-Петербург,Калининский,Лесная,30.5,,,0,1,25,unknown,unknown,flat,,7150000
Санкт-Петербург,Калининский,Выборгская,41.6,,,2,3,5,unknown,unknown,flat,,7500000
Санкт-Петербург,Калининский,Выборгская,22.07,,,0,9,19,unknown,unknown,flat,,7500000
Санкт-Петербург,Калининский,Гражданский проспект,24,,,0,3,16,unknown,unknown,flat,,7800000
Санкт-Петербург,Калининский,Лесная,26,,,0,18,25,unknown,unknown,flat,,8225000
Санкт-Петербург,Калининский,Лесная,29.2,,,0,3,19,unknown,unknown,flat,,8500000
Санкт-Петербург,Калининский,Лесная,26.6,,,0,2,9,unknown,unknown,flat,,9753606
Санкт-Петербург,Калининский,Академическая,60,,,3,5,5,unknown,unknown,flat,,11500000
Санкт-Петербург,Калининский,Выборгская,54.7,,,2,14,14,unknown,unknown,flat,,12650000
Санкт-Петербург,Калининский,Гражданский проспект,74.3,,,3,3,10,unknown,unknown,flat,,12900000
Санкт-Петербург,Калининский,Гражданский проспект,74.3,,,3,3,10,unknown,unknown,flat,,12900000
Санкт-Петербург,Калининский,Лесная,36.71,,,1,2,17,unknown,unknown,flat,,13386687
Санкт-Петербург,Калининский,Гражданский проспект,44,,,2,6,11,unknown,unknown,flat,,13500000
Санкт-Петербург,Калининский,Лесная,40,,,1,10,24,unknown,unknown,flat,,14800000
Санкт-Петербург,Калининский,Лесная,43.34,,,1,6,9,unknown,unknown,flat,,15514877
Санкт-Петербург,Калининский,Лесная,61.4,,,2,2,15,unknown,unknown,flat,,20667240
Санкт-Петербург,Калининский,Лесная,86.88,,,3,2,10,unknown,unknown,flat,,27940608
Санкт-Петербург,Калининский,Выборгская,85.3,,,3,6,12,unknown,unknown,flat,,28000000
Санкт-Петербург,Кировский,Проспект Ветеранов,30,,,1,2,5,unknown,unknown,flat,,5800000
Санкт-Петербург,Кировский,Юго-Западная,30.6,,,1,4,5,unknown,unknown,flat,,6100000
Санкт-Петербург,Кировский,Проспект Ветеранов,30.3,,,1,9,9,unknown,unknown,flat,,6200000
Санкт-Петербург,Кировский,Автово,35.2,,,1,1,5,unknown,unknown,flat,,6750000
Санкт-Петербург,Кировский,Проспект Ветеранов,59.3,,,3,3,9,unknown,unknown,flat,,9500000
Санкт-Петербург,Кировский,Проспект Ветеранов,45.7,,,2,9,9,unknown,unknown,flat,,9549000
Санкт-Петербург,Кировский,Проспект Ветеранов,47.6,,,2,5,10,unknown,unknown,flat,,10300000
Санкт-Петербург,Кировский,Проспект Ветеранов,62.5,,,3,7,9,unknown,unknown,flat,,10300000
Санкт-Петербург,Кировский,Проспект Ветеранов,67,,,3,4,5,unknown,unknown,flat,,10800000
Санкт-Петербург,Кировский,Ленинский проспект,59.9,,,3,5,5,unknown,unknown,flat,,12400000
Санкт-Петербург,Красногвардейский,Девяткино,20.4,,,0,4,22,unknown,unknown,flat,,4290000
Санкт-Петербург,Красногвардейский,Девяткино,20.5,,,0,4,18,unknown,unknown,flat,,4350000
Санкт-Петербург,Красногвардейский,Девяткино,21.6,,,0,21,24,unknown,unknown,flat,,4490000
Санкт-Петербург,Красногвардейский,Гражданский проспект,20,,,0,13,18,unknown,unknown,flat,,4800000
Санкт-Петербург,Красногвардейский,Девяткино,32.7,,,1,9,19,unknown,unknown,flat,,5500000
Санкт-Петербург,Красногвардейский,Девяткино,34.5,,,1,9,18,unknown,unknown,flat,,5650000
Санкт-Петербург,Красногвардейский,Новочеркасская,29.5,,,1,2,7,unknown,unknown,flat,,6090000
Санкт-Петербург,Красногвардейский,Ладожская,30.3,,,1,3,4,unknown,unknown,flat,,6100000
Санкт-Петербург,Красногвардейский,Девяткино,21.68,,,0,1,12,unknown,unknown,flat,,6300000
Санкт-Петербург,Красногвардейский,Ладожская,33.3,,,1,1,14,unknown,unknown,flat,,6500000
Санкт-Петербург,Красногвардейский,Ладожская,30.85,,,1,7,9,unknown,unknown,flat,,6800000
Санкт-Петербург,Красногвардейский,Ладожская,39.4,,,1,4,17,unknown,unknown,flat,,7200000
Санкт-Петербург,Красногвардейский,Девяткино,42,,,1,17,18,unknown,unknown,flat,,7500000
Санкт-Петербург,Красногвардейский,Ладожская,24.4,,,0,10,22,unknown,unknown,flat,,8200000
Санкт-Петербург,Красногвардейский,Новочеркасская,21.9,,,0,5,10,unknown,unknown,flat,,8705907
Санкт-Петербург,Красногвардейский,Новочеркасская,56.9,,,3,2,8,unknown,unknown,flat,,8999999
Санкт-Петербург,Красногвардейский,Проспект Большевиков,64.8,,,3,4,14,unknown,unknown,flat,,9200000
Санкт-Петербург,Красногвардейский,Ладожская,40.6,,,1,3,25,unknown,unknown,flat,,9700000
Санкт-Петербург,Красногвардейский,Девяткино,50.5,,,2,18,26,unknown,unknown,flat,,9900000
Санкт-Петербург,Красногвардейский,Ладожская,37.1,,,1,4,12,unknown,unknown,flat,,13148982
Санкт-Петербург,Красногвардейский,Новочеркасская,55.7,,,2,3,12,unknown,unknown,flat,,19911636
Санкт-Петербург,Красногвардейский,Новочеркасская,35.68,,,1,9,11,unknown,unknown,flat,,21025310
Санкт-Петербург,Красногвардейский,Новочеркасская,35.68,,,1,9,11,unknown,unknown,flat,,21235563
Санкт-Петербург,Красногвардейский,Новочеркасская,69.8,,,3,3,10,unknown,unknown,flat,,24493518
Санкт-Петербург,Красногвардейский,Новочеркасская,52.72,,,2,7,11,unknown,unknown,flat,,25877821
Санкт-Петербург,Красногвардейский,Новочеркасская,56,,,2,8,12,unknown,unknown,flat,,29000000
Санкт-Петербург,Красногвардейский,Новочеркасская,85.5,,,3,3,14,unknown,unknown,flat,,36961650
Санкт-Петербург,Красногвардейский,Новочеркасская,91.68,,,3,2,11,unknown,unknown,flat,,53675433
Санкт-Петербург,Красногвардейский,Новочеркасская,100.8,,,3,12,14,unknown,unknown,flat,,56145600
Санкт-Петербург,Красносельский,Юго-Западная,29,,,1,5,5,unknown,unknown,flat,,4190000
Санкт-Петербург,Красносельский,Юго-Западная,29,,,1,5,5,unknown,unknown,flat,,4190000
Санкт-Петербург,Красносельский,Юго-Западная,24.1,,,0,1,13,unknown,unknown,flat,,4950000
Санкт-Петербург,Красносельский,Юго-Западная,24,,,0,12,12,unknown,unknown,flat,,5400000
Санкт-Петербург,Красносельский,Юго-Западная,24,,,0,8,8,unknown,unknown,flat,,6200000
Санкт-Петербург,Красносельский,Юго-Западная,46.7,,,1,11,16,unknown,unknown,flat,,6800000
Санкт-Петербург,Красносельский,Юго-Западная,22,,,0,5,25,unknown,unknown,flat,,7000000
Санкт-Петербург,Красносельский,Юго-Западная,26.24,,,0,2,20,unknown,unknown,flat,,9000000
Санкт-Петербург,Красносельский,Юго-Западная,50.1,,,2,7,12,unknown,unknown,flat,,12250000
Санкт-Петербург,Красносельский,Юго-Западная,48.03,,,2,4,23,unknown,unknown,flat,,15315326
Санкт-Петербург,Красносельский,Юго-Западная,75,,,3,18,24,unknown,unknown,flat,,15590000
Санкт-Петербург,Красносельский,Юго-Западная,57.23,,,2,2,20,unknown,unknown,flat,,17600000
Санкт-Петербург,Красносельский,Юго-Западная,74.53,,,2,21,24,unknown,unknown,flat,,20630000
Санкт-Петербург,Красносельский,Юго-Западная,166.97,,,3,18,20,unknown,unknown,flat,,37250000
Санкт-Петербург,Кронштадтский,unknown,25.42,,,0,3,4,unknown,unknown,flat,,7715478
Санкт-Петербург,Кронштадтский,unknown,26.21,,,0,3,4,unknown,unknown,flat,,7835742
Санкт-Петербург,Кронштадтский,unknown,74.37,,,3,2,4,unknown,unknown,flat,,19151762
Санкт-Петербург,Кронштадтский,unknown,65.18,,,2,4,4,unknown,unknown,flat,,22994852
Санкт-Петербург,Курортный,Беговая,29.1,,,0,4,12,unknown,unknown,flat,,4970000
Санкт-Петербург,Курортный,Беговая,23.62,,,0,4,5,unknown,unknown,flat,,9802294
Санкт-Петербург,Курортный,Зенит,29.3,,,1,2,5,unknown,unknown,flat,,10080000
Санкт-Петербург,Курортный,Комендантский проспект,35.26,,,0,1,5,unknown,unknown,flat,,15105384
Санкт-Петербург,Курортный,unknown,36.4,,,1,3,4,unknown,unknown,flat,,15106000
Санкт-Петербург,Курортный,unknown,37.57,,,1,2,4,unknown,unknown,flat,,15403700
Санкт-Петербург,Курортный,unknown,37.57,,,1,2,4,unknown,unknown,flat,,15403700
Санкт-Петербург,Курортный,Зенит,50.9,,,2,2,5,unknown,unknown,flat,,16797000
Санкт-Петербург,Курортный,Зенит,50.9,,,2,2,5,unknown,unknown,flat,,16797000
Санкт-Петербург,Курортный,Комендантский проспект,40.19,,,1,5,5,unknown,unknown,flat,,18583856
Санкт-Петербург,Курортный,Комендантский проспект,40.19,,,1,5,5,unknown,unknown,flat,,18583856
Санкт-Петербург,Курортный,unknown,59.34,,,2,4,4,unknown,unknown,flat,,24210720
Санкт-Петербург,Курортный,unknown,60.36,,,2,2,4,unknown,unknown,flat,,24506160
Санкт-Петербург,Курортный,Комендантский проспект,66.98,,,3,3,5,unknown,unknown,flat,,26795987
Санкт-Петербург,Курортный,Зенит,86.79,,,3,3,5,unknown,unknown,flat,,26940000
Санкт-Петербург,Курортный,Комендантский проспект,67.66,,,3,3,5,unknown,unknown,flat,,27063986
Санкт-Петербург,Курортный,Комендантский проспект,60.12,,,2,4,5,unknown,unknown,flat,,39757356
Санкт-Петербург,Курортный,unknown,98.78,,,3,2,4,unknown,unknown,flat,,41487600
Санкт-Петербург,Московский,Московская,25.8,,,0,4,5,unknown,unknown,flat,,5290000
Санкт-Петербург,Московский,Звездная,30.4,,,1,4,5,unknown,unknown,flat,,5500000
Санкт-Петербург,Московский,Московская,24.19,,,0,2,5,unknown,unknown,flat,,5800000
Санкт-Петербург,Московский,Ленинский проспект,22.6,,,1,9,9,unknown,unknown,flat,,6200000
Санкт-Петербург,Московский,Звездная,23.38,,,0,3,5,unknown,unknown,flat,,6750000
Санкт-Петербург,Московский,Московская,31.1,,,1,1,5,unknown,unknown,flat,,7250000
Санкт-Петербург,Московский,Парк Победы,44.6,,,2,1,5,unknown,unknown,flat,,7400000
Санкт-Петербург,Московский,Звездная,30.9,,,1,4,5,unknown,unknown,flat,,7600000
Санкт-Петербург,Московский,Ленинский проспект,23.96,,,0,3,12,unknown,unknown,flat,,7700000
Санкт-Петербург,Московский,Проспект Ветеранов,31.21,,,1,1,5,unknown,unknown,flat,,7800000
Санкт-Петербург,Московский,Бухарестская,24.2,,,0,2,12,unknown,unknown,flat,,8400000
Санкт-Петербург,Московский,Звездная,29,,,0,6,10,unknown,unknown,flat,,8550000
Санкт-Петербург,Московский,Звездная,33.8,,,1,1,5,unknown,unknown,flat,,8950000
Санкт-Петербург,Московский,Ленинский проспект,23.4,,,0,12,12,unknown,unknown,flat,,9150000
Санкт-Петербург,Московский,Московская,44.6,,,2,2,5,unknown,unknown,flat,,9350000
Санкт-Петербург,Московский,Звездная,35.9,,,1,6,12,unknown,unknown,flat,,9500000
Санкт-Петербург,Московский,Ленинский проспект,24.6,,,0,10,10,unknown,unknown,flat,,9570000
Санкт-Петербург,Московский,Звездная,30.27,,,0,2,12,unknown,unknown,flat,,9767531
Санкт-Петербург,Московский,Московская,43.54,,,2,4,9,unknown,unknown,flat,,9990000
Санкт-Петербург,Московский,Купчино,34.5,,,1,6,17,unknown,unknown,flat,,10900000
Санкт-Петербург,Московский,Звездная,40.3,,,1,9,13,unknown,unknown,flat,,11000000
Санкт-Петербург,Московский,Звездная,40.3,,,1,9,13,unknown,unknown,flat,,11000000
Санкт-Петербург,Московский,Электросила,44.4,,,2,4,5,unknown,unknown,flat,,12500000
Санкт-Петербург,Московский,Звездная,38.37,,,1,5,12,unknown,unknown,flat,,13742098
Санкт-Петербург,Московский,Электросила,38.8,,,1,2,7,unknown,unknown,flat,,13800000
Санкт-Петербург,Московский,Электросила,38.8,,,1,2,7,unknown,unknown,flat,,13800000
Санкт-Петербург,Московский,Московские ворота,22.01,,,0,8,11,unknown,unknown,flat,,14306502
Санкт-Петербург,Московский,Звездная,39.05,,,1,7,12,unknown,unknown,flat,,15352088
Санкт-Петербург,Московский,Московские ворота,22.01,,,0,7,11,unknown,unknown,flat,,16126727
Санкт-Петербург,Московский,Электросила,54.2,,,2,20,20,unknown,unknown,flat,,18900000
Санкт-Петербург,Московский,Московская,51,,,1,8,23,unknown,unknown,flat,,20000000
Санкт-Петербург,Московский,Московская,51,,,1,8,23,unknown,unknown,flat,,20000000
Санкт-Петербург,Московский,Электросила,60,,,2,7,19,unknown,unknown,flat,,23988000
Санкт-Петербург,Московский,Московские ворота,40.44,,,1,8,11,unknown,unknown,flat,,27086712
Санкт-Петербург,Московский,Московские ворота,40.44,,,1,8,11,unknown,unknown,flat,,27086712
Санкт-Петербург,Московский,Московские ворота,40.44,,,1,8,11,unknown,unknown,flat,,27086712
Санкт-Петербург,Московский,Ленинский проспект,108,,,3,6,14,unknown,unknown,flat,,27500000
Санкт-Петербург,Московский,Звездная,79.25,,,3,7,12,unknown,unknown,flat,,27745998
Санкт-Петербург,Московский,Московская,36.76,,,1,18,24,unknown,unknown,flat,,28683828
Санкт-Петербург,Московский,Звездная,78.59,,,3,7,17,unknown,unknown,flat,,29445060
Санкт-Петербург,Московский,Московские ворота,45.32,,,1,8,11,unknown,unknown,flat,,30278292
Санкт-Петербург,Московский,Московские ворота,53.75,,,2,4,11,unknown,unknown,flat,,30637489
Санкт-Петербург,Московский,Электросила,82.5,,,2,4,9,unknown,unknown,flat,,31700000
Санкт-Петербург,Московский,Московская,56.65,,,2,7,24,unknown,unknown,flat,,33990000
Санкт-Петербург,Московский,Московская,56.65,,,2,7,24,unknown,unknown,flat,,33990000
Санкт-Петербург,Московский,Московская,122.6,,,3,22,22,unknown,unknown,flat,,44500000
Санкт-Петербург,Московский,Московская,62.91,,,1,20,24,unknown,unknown,flat,,46842786
Санкт-Петербург,Московский,Московская,99.9,,,2,2,7,unknown,unknown,flat,,53500000
Санкт-Петербург,Московский,Московская,99.9,,,2,2,7,unknown,unknown,flat,,53500000
Санкт-Петербург,Московский,Московская,85.29,,,2,18,24,unknown,unknown,flat,,55438509
Санкт-Петербург,Московский,Московские ворота,84.36,,,2,9,11,unknown,unknown,flat,,72925002
Санкт-Петербург,Московский,Московская,85.12,,,3,22,24,unknown,unknown,flat,,79225440
Санкт-Петербург,Московский,Московская,85.12,,,3,22,24,unknown,unknown,flat,,79225440
Санкт-Петербург,Московский,Московские ворота,112.71,,,3,11,11,unknown,unknown,flat,,119275358
Санкт-Петербург,Московский,Московская,145.19,,,3,22,24,unknown,unknown,flat,,135135593
Санкт-Петербург,Невский,Рыбацкое,25,,,0,21,27,unknown,unknown,flat,,5300000
Санкт-Петербург,Невский,Ломоносовская,21.2,,,0,7,25,unknown,unknown,flat,,6029280
Санкт-Петербург,Невский,Ломоносовская,25.5,,,0,20,25,unknown,unknown,flat,,6699000
Санкт-Петербург,Невский,Улица Дыбенко,29,,,1,7,16,unknown,unknown,flat,,7100000
Санкт-Петербург,Невский,Ломоносовская,35,,,1,12,24,unknown,unknown,flat,,7300000
Санкт-Петербург,Невский,Ломоносовская,41.9,,,1,6,23,unknown,unknown,flat,,8500000
Санкт-Петербург,Невский,Ломоносовская,33.3,,,1,17,25,unknown,unknown,flat,,8709282
Санкт-Петербург,Невский,Проспект Большевиков,33.8,,,1,15,16,unknown,unknown,flat,,8900000
Санкт-Петербург,Невский,Ломоносовская,40,,,1,12,23,unknown,unknown,flat,,8990000
Санкт-Петербург,Невский,Улица Дыбенко,37.9,,,1,2,10,unknown,unknown,flat,,8990000
Санкт-Петербург,Невский,Елизаровская,23.72,,,0,2,14,unknown,unknown,flat,,9000000
Санкт-Петербург,Невский,Ломоносовская,34.4,,,1,13,25,unknown,unknown,flat,,9003168
Санкт-Петербург,Невский,Ломоносовская,47.6,,,2,1,5,unknown,unknown,flat,,9700000
Санкт-Петербург,Невский,Улица Дыбенко,30.22,,,0,3,14,unknown,unknown,flat,,9769522
Санкт-Петербург,Невский,Рыбацкое,52.1,,,2,22,23,unknown,unknown,flat,,10800000
Санкт-Петербург,Невский,Улица Дыбенко,38.67,,,1,3,18,unknown,unknown,flat,,11098677
Санкт-Петербург,Невский,Обухово,51.5,,,2,25,35,unknown,unknown,flat,,11200000
Санкт-Петербург,Невский,Проспект Большевиков,37.3,,,1,19,21,unknown,unknown,flat,,11950000
Санкт-Петербург,Невский,Проспект Большевиков,37.3,,,1,19,21,unknown,unknown,flat,,11950000
Санкт-Петербург,Невский,Елизаровская,32.96,,,1,2,12,unknown,unknown,flat,,12200000
Санкт-Петербург,Невский,Ломоносовская,65.7,,,2,20,23,unknown,unknown,flat,,12200000
Санкт-Петербург,Невский,Проспект Большевиков,60.1,,,2,9,9,unknown,unknown,flat,,13300000
Санкт-Петербург,Невский,Проспект Большевиков,60.1,,,2,9,9,unknown,unknown,flat,,13300000
Санкт-Петербург,Невский,Улица Дыбенко,43.03,,,2,16,18,unknown,unknown,flat,,16009742
Санкт-Петербург,Невский,Улица Дыбенко,43.03,,,2,16,18,unknown,unknown,flat,,16203377
Санкт-Петербург,Невский,Ломоносовская,53.3,,,2,23,25,unknown,unknown,flat,,16818282
Санкт-Петербург,Невский,Ломоносовская,53.3,,,2,23,25,unknown,unknown,flat,,17537832
Санкт-Петербург,Невский,Ломоносовская,53.3,,,2,23,25,unknown,unknown,flat,,17537832
Санкт-Петербург,Невский,Улица Дыбенко,77.4,,,3,2,18,unknown,unknown,flat,,22576806
Санкт-Петербург,Петроградский,Чкаловская,54.1,,,2,1,6,unknown,unknown,flat,,10400000
Санкт-Петербург,Петроградский,Спортивная,41.3,,,2,3,5,unknown,unknown,flat,,11499900
Санкт-Петербург,Петроградский,Чкаловская,23,,,0,1,9,unknown,unknown,flat,,15200000
Санкт-Петербург,Петроградский,Петроградская,53,,,3,5,5,unknown,unknown,flat,,15500000
Санкт-Петербург,Петроградский,Спортивная,22.05,,,0,5,8,unknown,unknown,flat,,16268490
Санкт-Петербург,Петроградский,Спортивная,43.3,,,0,6,6,unknown,unknown,flat,,16913889
Санкт-Петербург,Петроградский,Спортивная,31.86,,,1,4,8,unknown,unknown,flat,,16940000
Санкт-Петербург,Петроградский,Петроградская,63.3,,,3,2,4,unknown,unknown,flat,,17000000
Санкт-Петербург,Петроградский,Крестовский остров,24.1,,,0,8,9,unknown,unknown,flat,,17149560
Санкт-Петербург,Петроградский,Спортивная,28.43,,,0,5,8,unknown,unknown,flat,,17664981
Санкт-Петербург,Петроградский,Чкаловская,24.54,,,0,2,9,unknown,unknown,flat,,18329795
Санкт-Петербург,Петроградский,Чкаловская,24.54,,,0,2,9,unknown,unknown,flat,,18329795
Санкт-Петербург,Петроградский,Спортивная,79,,,3,4,6,unknown,unknown,flat,,18700000
Санкт-Петербург,Петроградский,Спортивная,79,,,3,4,6,unknown,unknown,flat,,18700000
Санкт-Петербург,Петроградский,Спортивная,24.79,,,0,8,8,unknown,unknown,flat,,19617567
Санкт-Петербург,Петроградский,Спортивная,28.96,,,1,2,8,unknown,unknown,flat,,19938960
Санкт-Петербург,Петроградский,Спортивная,27.3,,,0,8,8,unknown,unknown,flat,,21070140
Санкт-Петербург,Петроградский,Спортивная,44.6,,,1,6,8,unknown,unknown,flat,,21200000
Санкт-Петербург,Петроградский,Спортивная,26.7,,,0,3,6,unknown,unknown,flat,,21778969
Санкт-Петербург,Петроградский,Спортивная,34.8,,,1,7,8,unknown,unknown,flat,,21795240
Санкт-Петербург,Петроградский,Спортивная,35.4,,,1,7,8,unknown,unknown,flat,,21880740
Санкт-Петербург,Петроградский,Петроградская,73,,,3,5,5,unknown,unknown,flat,,22600000
Санкт-Петербург,Петроградский,Крестовский остров,48.2,,,1,6,9,unknown,unknown,flat,,22940000
Санкт-Петербург,Петроградский,Спортивная,46.4,,,1,5,8,unknown,unknown,flat,,23603680
Санкт-Петербург,Петроградский,Спортивная,30.61,,,0,4,8,unknown,unknown,flat,,24899705
Санкт-Петербург,Петроградский,Чкаловская,39.8,,,1,3,10,unknown,unknown,flat,,25900000
Санкт-Петербург,Петроградский,Спортивная,41.6,,,1,6,8,unknown,unknown,flat,,26500000
Санкт-Петербург,Петроградский,Спортивная,57.9,,,2,7,8,unknown,unknown,flat,,29911140
Санкт-Петербург,Петроградский,Крестовский остров,52.2,,,1,7,9,unknown,unknown,flat,,31800000
Санкт-Петербург,Петроградский,Горьковская,70.9,,,2,5,7,unknown,unknown,flat,,32900000
Санкт-Петербург,Петроградский,Чкаловская,56.8,,,2,5,5,unknown,unknown,flat,,34900000
Санкт-Петербург,Петроградский,Спортивная,111.2,,,3,3,6,unknown,unknown,flat,,34900000
Санкт-Петербург,Петроградский,Петроградская,82.3,,,2,5,9,unknown,unknown,flat,,36623500
Санкт-Петербург,Петроградский,Петроградская,84.5,,,2,2,9,unknown,unknown,flat,,36757500
Санкт-Петербург,Петроградский,Чкаловская,101.8,,,3,3,5,unknown,unknown,flat,,36890000
Санкт-Петербург,Петроградский,Чкаловская,51.8,,,1,8,9,unknown,unknown,flat,,37285640
Санкт-Петербург,Петроградский,Крестовский остров,56.2,,,1,5,10,unknown,unknown,flat,,38000000
Санкт-Петербург,Петроградский,Крестовский остров,56.2,,,1,5,10,unknown,unknown,flat,,38000000
Санкт-Петербург,Петроградский,Петроградская,85.5,,,2,6,9,unknown,unknown,flat,,38368000
Санкт-Петербург,Петроградский,Спортивная,50.81,,,1,4,8,unknown,unknown,flat,,38653708
Санкт-Петербург,Петроградский,Горьковская,82,,,2,4,5,unknown,unknown,flat,,39360000
Санкт-Петербург,Петроградский,Чкаловская,44.21,,,1,1,8,unknown,unknown,flat,,39727957
Санкт-Петербург,Петроградский,Петроградская,90.6,,,3,2,9,unknown,unknown,flat,,39864000
Санкт-Петербург,Петроградский,Крестовский остров,70,,,2,4,10,unknown,unknown,flat,,40000000
Санкт-Петербург,Петроградский,Крестовский остров,70,,,2,4,10,unknown,unknown,flat,,40000000
Санкт-Петербург,Петроградский,Крестовский остров,73.1,,,2,7,9,unknown,unknown,flat,,40285410
Санкт-Петербург,Петроградский,Горьковская,104,,,2,3,5,unknown,unknown,flat,,41500000
Санкт-Петербург,Петроградский,Горьковская,122.6,,,3,6,15,unknown,unknown,flat,,44900000
Санкт-Петербург,Петроградский,Спортивная,129.2,,,2,5,8,unknown,unknown,flat,,46500000
Санкт-Петербург,Петроградский,Чкаловская,76,,,2,7,8,unknown,unknown,flat,,47000000
Санкт-Петербург,Петроградский,Спортивная,58.53,,,2,5,8,unknown,unknown,flat,,47810231
Санкт-Петербург,Петроградский,Петроградская,75.2,,,2,8,10,unknown,unknown,flat,,50900000
Санкт-Петербург,Петроградский,Петроградская,119.9,,,3,3,6,unknown,unknown,flat,,55150000
Санкт-Петербург,Петроградский,Чкаловская,96,,,3,2,10,unknown,unknown,flat,,55850000
Санкт-Петербург,Петроградский,Крестовский остров,118.7,,,3,8,9,unknown,unknown,flat,,64145480
Санкт-Петербург,Петроградский,Чкаловская,76.9,,,1,2,8,unknown,unknown,flat,,67000000
Санкт-Петербург,Петроградский,Чкаловская,130,,,3,11,12,unknown,unknown,flat,,68000000
Санкт-Петербург,Петроградский,Чкаловская,114,,,3,8,13,unknown,unknown,flat,,71500000
Санкт-Петербург,Петроградский,Чкаловская,114,,,3,8,13,unknown,unknown,flat,,71500000
Санкт-Петербург,Петроградский,Крестовский остров,93.5,,,2,2,6,unknown,unknown,flat,,73900000
Санкт-Петербург,Петроградский,Чкаловская,100,,,3,2,8,unknown,unknown,flat,,74500000
Санкт-Петербург,Петроградский,Крестовский остров,156.6,,,3,5,8,unknown,unknown,flat,,75000000
Санкт-Петербург,Петроградский,Крестовский остров,106,,,2,5,8,unknown,unknown,flat,,75000000
Санкт-Петербург,Петроградский,Петроградская,175.5,,,3,9,9,unknown,unknown,flat,,76342500
Санкт-Петербург,Петроградский,Петроградская,170,,,3,3,6,unknown,unknown,flat,,78000000
Санкт-Петербург,Петроградский,Чкаловская,93.21,,,3,2,8,unknown,unknown,flat,,83718140
Санкт-Петербург,Петроградский,Крестовский остров,153,,,3,9,9,unknown,unknown,flat,,83900000
Санкт-Петербург,Петроградский,Крестовский остров,80,,,2,2,9,unknown,unknown,flat,,86900000
Санкт-Петербург,Петроградский,Крестовский остров,80,,,2,2,9,unknown,unknown,flat,,86900000
Санкт-Петербург,Петроградский,Крестовский остров,80,,,2,2,9,unknown,unknown,flat,,86900000
Санкт-Петербург,Петроградский,Крестовский остров,108,,,3,7,10,unknown,unknown,flat,,89000000
Санкт-Петербург,Петроградский,Крестовский остров,108,,,3,7,10,unknown,unknown,flat,,89000000
Санкт-Петербург,Петроградский,Горьковская,110,,,2,8,9,unknown,unknown,flat,,89990000
Санкт-Петербург,Петроградский,Чкаловская,130,,,3,4,6,unknown,unknown,flat,,89990000
Санкт-Петербург,Петроградский,Чкаловская,130,,,3,4,6,unknown,unknown,flat,,89990000
Санкт-Петербург,Петроградский,Крестовский остров,144,,,3,5,8,unknown,unknown,flat,,91900000
Санкт-Петербург,Петроградский,Крестовский остров,123.6,,,3,3,10,unknown,unknown,flat,,95900000
Санкт-Петербург,Петроградский,Крестовский остров,123.6,,,3,3,10,unknown,unknown,flat,,95900000
Санкт-Петербург,Петроградский,Спортивная,109.17,,,3,3,8,unknown,unknown,flat,,96691869
Санкт-Петербург,Петроградский,Крестовский остров,84.8,,,1,13,14,unknown,unknown,flat,,110240000
Санкт-Петербург,Петроградский,Крестовский остров,140,,,3,2,8,unknown,unknown,flat,,130000000
